"body", "keywords", count
"13792", "network mode", 1
"13792", "sim", 1
"13793", "memo", 2
"13793", "pen", 1
"13793", "pen.", 1
"13793", "S-Pen", 1
"13793", "screen", 2
"13793", "Screen Off Memo", 2
"13793", "screen-off", 2
"13793", "screen-off memo", 2
"13793", "screen.", 2
"13793", "Spen", 1
"13796", "battery", 2
"13796", "battery estimate", 1
"13796", "battery estimates", 1
"13796", "Battery life", 1
"13796", "battery-life", 1
"13796", "SD", 1
"13796", "UI", 1
"13796", "Wi-Fi", 1
"13796", "wifi", 1
"13796", "wifi router", 1
"13800", "car", 1
"13800", "pay", 1
"13800", "S-Pay", 1
"13800", "sPay", 1
"13801", "finger print", 1
"13801", "finger print reader", 1
"13801", "fingerprint", 1
"13801", "fingerprint reader", 1
"13801", "lock screen", 1
"13801", "lockscreen", 1
"13801", "screen", 2
"13801", "screen.", 2
"13803", "car", 1
"13803", "LGG4", 1
"13803", "OS", 3
"13803", "ROM", 1
"13803", "SD", 1
"13803", "SD card", 1
"13803", "SD-Card", 1
"13804", "5v", 1
"13804", "icon", 1
"13804", "Nova launcher", 1
"13804", "picture", 1
"13804", "ROM", 1
"13804", "shops", 1
"13804", "wallpaper", 1
"13809", "Applications", 2
"13809", "default application", 1
"13809", "default applications", 1
"13809", "OS", 2
"13809", "pen", 2
"13809", "pen.", 2
"13809", "SD", 1
"13809", "write", 2
"13810", "beautiful screen", 1
"13810", "edge", 2
"13810", "OS", 1
"13810", "pen", 2
"13810", "pen.", 2
"13810", "S-Pen", 1
"13810", "screen", 2
"13810", "screen.", 2
"13810", "Spen", 1
"13810", "update", 1
"13810", "update.", 1
"13816", "brightness", 1
"13816", "brightness level", 1
"13816", "GPS", 1
"13816", "OS", 1
"13816", "ROM", 1
"13816", "screen", 1
"13816", "Screen Burn", 1
"13816", "screen burn.", 1
"13816", "screen.", 1
"13820", "car", 1
"13820", "NFC", 1
"13820", "Wireless", 1
"13822", "OS", 1
"13822", "picture", 1
"13822", "pictures", 1
"13822", "Samsung case", 1
"13825", "android pay", 1
"13825", "android pay work", 1
"13825", "ATM", 1
"13825", "ATM.", 1
"13825", "pay", 2
"13825", "pay android pay", 1
"13825", "Samsung Pay", 1
"13825", "SamsungPay", 1
"13826", "Candy Crush", 1
"13827", "pen", 1
"13827", "pen.", 1
"13827", "S-Voice", 1
"13827", "svoice", 1
"13830", "charge", 1
"13830", "Quick Charge", 1
"13830", "quick charge.", 1
"13830", "QuickCharge", 1
"13830", "UI", 1
"13831", "screen", 1
"13831", "screen.", 1
"13831", "service center", 1
"13832", "camera", 1
"13832", "UI", 1
"13840", "display", 1
"13840", "edge", 1
"13840", "lock screen", 1
"13840", "lockscreen", 1
"13840", "screen", 1
"13840", "screen.", 1
"13841", "car", 9
"13841", "display", 4
"13841", "finger print", 2
"13841", "fingerprint", 2
"13841", "HW", 2
"13841", "LTE", 1
"13841", "MST", 7
"13841", "pay", 2
"13841", "Samsung Pay", 1
"13841", "SamsungPay", 1
"13841", "screen", 1
"13841", "screen.", 1
"13841", "SD", 1
"13841", "sim", 1
"13841", "simple pay", 1
"13841", "sound", 1
"13841", "Sounds", 1
"13843", "pen", 1
"13843", "pen.", 1
"13843", "S-Pen", 1
"13843", "Spen", 1
"13844", "ATM", 1
"13844", "ATM.", 1
"13844", "battery", 2
"13844", "button", 1
"13844", "clock", 2
"13844", "customize", 2
"13844", "Dolby", 2
"13844", "flash", 2
"13844", "flashing", 1
"13844", "google search", 1
"13844", "home button", 1
"13844", "HW", 1
"13844", "ips", 1
"13844", "launchers", 2
"13844", "left side swipe", 2
"13844", "LTE", 1
"13844", "Navigate", 1
"13844", "notification", 1
"13844", "notifications", 1
"13844", "OS", 5
"13844", "OTA", 1
"13844", "perform", 1
"13844", "performance", 1
"13844", "recovery", 1
"13844", "ROM", 3
"13844", "signal bars", 1
"13844", "sound", 2
"13844", "Sounds", 1
"13844", "Speed", 1
"13844", "status bar", 2
"13844", "stock touchwiz", 1
"13844", "Tether", 1
"13844", "theme", 2
"13844", "themes", 1
"13844", "touch wiz", 1
"13844", "TouchWiz", 1
"13844", "UI", 4
"13845", "camera", 1
"13845", "flash", 1
"13845", "OS", 1
"13851", "ADB", 1
"13851", "brands", 1
"13851", "coating", 1
"13851", "Glass", 1
"13851", "glass screen", 1
"13851", "glass screen protector", 1
"13851", "screen", 2
"13851", "screen protector", 2
"13851", "screen.", 2
"13851", "tempered glas", 1
"13851", "tempered glass screen", 1
"13851", "tempered-glass screen protector", 1
"13852", "BT", 1
"13852", "finger print", 1
"13852", "fingerprint", 1
"13852", "SD", 1
"13855", "network", 1
"13855", "network mode", 1
"13862", "battery", 1
"13862", "battery drain", 1
"13862", "Package Disable", 1
"13862", "packagedisabler", 1
"13862", "update", 1
"13862", "update.", 1
"13862", "updating", 1
"13865", "battery", 1
"13865", "Battery life", 1
"13865", "battery-life", 1
"13868", "ATM", 1
"13868", "ATM.", 1
"13868", "play store", 1
"13868", "playstore", 1
"13870", "charge", 2
"13870", "charger", 2
"13870", "charger work", 1
"13870", "fast charge", 1
"13870", "fast charger", 1
"13870", "ROM", 1
"13871", "boot", 1
"13871", "calls", 1
"13871", "charging", 1
"13871", "e-mail", 2
"13871", "email", 2
"13871", "OS", 2
"13871", "Package Disable", 1
"13871", "package disabler pro..", 1
"13871", "packagedisabler", 1
"13871", "phone calls", 1
"13871", "SD", 1
"13871", "voice mail", 2
"13871", "voice-mail", 2
"13871", "voicemail", 2
"13873", "movie", 1
"13873", "OS", 2
"13879", "Glass", 1
"13879", "OS", 1
"13880", "battery", 1
"13880", "Battery life", 1
"13880", "battery-life", 1
"13880", "better battery", 1
"13880", "better battery life", 1
"13880", "better camera", 1
"13880", "better screen", 1
"13880", "camera", 1
"13880", "HW", 1
"13880", "OTA", 1
"13880", "pen", 1
"13880", "pen.", 1
"13880", "phablet", 2
"13880", "ROM", 1
"13880", "S-Pen", 1
"13880", "screen", 2
"13880", "screen.", 2
"13880", "Spen", 1
"13880", "touch wiz", 1
"13880", "TouchWiz", 1
"13881", "HW", 1
"13881", "memo", 1
"13881", "memory", 1
"13881", "pay", 1
"13881", "pen", 1
"13881", "pen.", 1
"13881", "S-Pen", 1
"13881", "Spen", 1
"13881", "touch wiz", 1
"13881", "TouchWiz", 1
"13882", "game", 1
"13882", "games", 1
"13885", "32GB", 1
"13885", "3G", 1
"13885", "camera", 1
"13885", "expandable storage", 1
"13885", "game", 1
"13885", "games", 1
"13885", "Google Music", 1
"13885", "google music.", 1
"13885", "google photo", 1
"13885", "Google photos", 1
"13885", "iphone6", 1
"13885", "movie", 1
"13885", "movies", 1
"13885", "movies tv shows", 1
"13885", "MST", 1
"13885", "music", 2
"13885", "OS", 3
"13885", "OS systems", 1
"13885", "photos", 2
"13885", "ROM", 1
"13885", "song", 1
"13885", "Storage", 2
"13885", "systems", 1
"13885", "tv", 1
"13886", "Google app", 1
"13886", "Google apps", 1
"13886", "Google messenger", 1
"13886", "Google Music", 1
"13886", "google music.", 1
"13886", "Messenger", 1
"13886", "music", 1
"13887", "button", 1
"13887", "camera", 1
"13887", "camera app", 1
"13887", "home button", 1
"13887", "OS", 2
"13887", "pen", 1
"13887", "pen.", 1
"13888", "3G", 1
"13888", "clear glass", 1
"13888", "contact", 1
"13888", "Galaxy Note5", 3
"13888", "galaxynote5", 3
"13888", "Glass", 1
"13888", "message", 1
"13888", "message.", 1
"13888", "Messenger", 2
"13888", "Note5s", 2
"13888", "OS", 1
"13888", "plastic", 3
"13888", "plastic film", 1
"13888", "ROM", 1
"13888", "tv", 1
"13889", "edge", 1
"13889", "edges", 1
"13889", "prices", 1
"13889", "tone", 1
"13891", "dcim folder", 1
"13891", "OS", 1
"13891", "smart switch", 1
"13891", "Smartswitch", 1
"13891", "video", 1
"13891", "videos", 1
"13897", "API", 1
"13897", "ips", 1
"13897", "OS", 1
"13897", "OTA", 1
"13897", "screen", 1
"13897", "screen.", 1
"13897", "Wireless", 1
"13899", "camera", 1
"13899", "car", 1
"13899", "display", 1
"13900", "stylus", 1
"13900", "Stylus apps", 1
"13900", "stylus..", 1
"13904", "airplane mode", 1
"13904", "battery", 1
"13904", "battery saving", 1
"13904", "charge", 1
"13904", "disabled apps", 1
"13904", "OS", 1
"13904", "pay", 1
"13905", "aside", 1
"13905", "button", 1
"13905", "multiple apps", 1
"13905", "notification", 1
"13905", "notification bar", 1
"13905", "OS", 1
"13905", "pickable apps", 1
"13905", "screen", 2
"13905", "screen.", 2
"13905", "sidebar", 1
"13905", "UI", 1
"13907", "edge", 1
"13907", "MST", 1
"13908", "play store", 1
"13908", "playstore", 1
"13909", "update", 1
"13909", "update.", 1
"13910", "OS", 1
"13910", "pay", 1
"13910", "Samsung Pay", 1
"13910", "SamsungPay", 1
"13911", "firmware", 2
"13911", "Galaxy Note5", 1
"13911", "galaxynote5", 1
"13911", "LTE", 1
"13911", "Samsung Galaxy Note5", 1
"13911", "tech support", 1
"13911", "update", 1
"13911", "update.", 1
"13911", "Wi-Fi", 1
"13911", "wifi", 1
"13911", "wifi problem", 1
"13912", "boot", 1
"13912", "HW", 1
"13912", "OS", 1
"13912", "reboots", 1
"13912", "ROM", 1
"13912", "tech support", 1
"13913", "international version", 1
"13913", "pen", 2
"13913", "pen.", 2
"13913", "ROM", 1
"13913", "SD", 1
"13916", "connection error", 1
"13916", "OS", 1
"13916", "pen", 1
"13916", "pen.", 1
"13916", "ROM", 1
"13916", "update", 2
"13916", "update.", 2
"13917", "aside", 1
"13917", "pay", 1
"13917", "ROM", 3
"13917", "tv", 1
"13917", "upgrade", 1
"13919", "font", 1
"13921", "flash", 1
"13921", "pen", 2
"13921", "pen.", 2
"13921", "pens", 1
"13921", "S-Pen", 1
"13921", "screen", 1
"13921", "screen.", 1
"13921", "Spen", 1
"13922", "icon", 1
"13922", "media volume", 1
"13922", "music", 1
"13922", "notification", 1
"13922", "Notification volume", 1
"13922", "Settings icon", 1
"13927", "ADB", 1
"13927", "battery", 1
"13927", "charge", 1
"13927", "charger", 1
"13927", "GPS", 1
"13927", "long time", 1
"13927", "mobile network", 1
"13927", "mobile networks", 1
"13927", "network", 1
"13927", "networks", 1
"13927", "OTA", 1
"13927", "OTAs", 1
"13927", "ROM", 1
"13927", "Wi-Fi", 1
"13927", "wifi", 1
"13930", "data usage", 1
"13930", "OS", 2
"13931", "button", 1
"13931", "notes", 1
"13931", "S-Note", 1
"13931", "snote", 1
"13932", "replacement", 1
"13935", "ADB", 1
"13935", "airplane mode", 2
"13935", "ATM", 1
"13935", "ATM.", 1
"13935", "battery", 2
"13935", "BT", 1
"13935", "charge", 1
"13935", "charger", 1
"13935", "HW", 1
"13935", "music", 1
"13935", "OS", 2
"13935", "pen", 1
"13935", "pen.", 1
"13935", "S-Pen", 1
"13935", "Spen", 1
"13935", "Wi-Fi", 1
"13935", "wifi", 1
"13936", "game", 2
"13936", "games", 2
"13936", "write", 1
"13940", "3G", 1
"13940", "charging", 1
"13940", "screen", 1
"13940", "screen shot", 1
"13940", "screen.", 1
"13940", "screens", 1
"13940", "screens.", 1
"13940", "screenshot", 1
"13941", "calls", 1
"13941", "car", 2
"13941", "OS", 1
"13941", "pen", 1
"13941", "pen.", 1
"13941", "RAM", 1
"13941", "ROM", 2
"13941", "sound", 1
"13945", "battery", 1
"13945", "Battery life", 1
"13945", "battery-life", 1
"13945", "chat", 1
"13947", "Asus", 1
"13947", "ATM", 1
"13947", "ATM.", 1
"13947", "battery", 1
"13947", "iphone6", 1
"13947", "OS", 1
"13947", "screen", 1
"13947", "Screen On Time", 1
"13947", "Screen-on time", 1
"13947", "screen.", 1
"13947", "sim", 1
"13949", "car", 1
"13949", "Neo Hybrid Carbon", 1
"13949", "pen", 1
"13949", "pen.", 1
"13949", "S-Pen", 1
"13949", "Spen", 1
"13949", "Spigen Neo Hybrid", 1
"13949", "Spigen Neo-Hybrid", 1
"13950", "boot", 1
"13950", "memo", 1
"13950", "memos", 1
"13950", "MST", 1
"13950", "OS", 1
"13950", "ROM", 1
"13950", "screen", 1
"13950", "Screen Off Memo", 1
"13950", "screen-off", 1
"13950", "screen-off memo", 1
"13950", "Screen-off memos", 1
"13950", "screen.", 1
"13953", "Any.do", 1
"13956", "Language", 1
"13956", "OS", 1
"13956", "region lock", 1
"13956", "sim", 1
"13956", "write", 1
"13959", "ATM", 1
"13959", "ATM.", 1
"13959", "memo", 1
"13959", "MST", 1
"13959", "MST payment", 1
"13959", "MST payments", 1
"13959", "pay", 1
"13959", "payments", 1
"13960", "clock", 1
"13960", "Home Screen", 1
"13960", "home screen.", 1
"13960", "homescreen", 1
"13960", "HW", 1
"13960", "launchers", 1
"13960", "OTA", 1
"13960", "screen", 1
"13960", "screen.", 1
"13960", "touch wiz", 1
"13960", "TouchWiz", 1
"13960", "widget", 1
"13960", "widgets", 1
"13961", "headphones", 1
"13961", "SD", 1
"13964", "OS", 2
"13964", "video", 1
"13964", "videos", 1
"13965", "OS", 1
"13965", "pay", 1
"13965", "repair", 1
"13966", "finger print", 1
"13966", "finger print scanner", 1
"13966", "finger prints", 1
"13966", "fingerprint", 1
"13966", "fingerprint scanner", 1
"13966", "fingerprints", 1
"13966", "lock screen", 2
"13966", "lockscreen", 2
"13966", "OS", 1
"13966", "pay", 1
"13966", "pen", 1
"13966", "pen.", 1
"13966", "screen", 3
"13966", "screen lock", 1
"13966", "screen.", 3
"13966", "security", 3
"13966", "Settings Lockscreen", 1
"13966", "Settings-lockscreen", 1
"13966", "sim", 1
"13966", "UI", 1
"13968", "pen", 1
"13968", "pen.", 1
"13969", "car", 1
"13971", "drop", 1
"13971", "Dropped", 1
"13971", "extra features", 1
"13971", "material", 1
"13971", "OS", 1
"13971", "UI", 1
"13975", "contract", 1
"13976", "OS", 1
"13976", "update", 2
"13976", "update.", 2
"13979", "Default Samsung", 1
"13979", "default Samsung keyboard", 1
"13979", "keyboard", 3
"13979", "Language", 1
"13979", "OS", 1
"13979", "pen", 1
"13979", "pen.", 1
"13979", "S-Pen", 1
"13979", "Samsung Keyboard", 2
"13979", "scroll", 1
"13979", "Spen", 1
"13979", "VR", 1
"13981", "color", 1
"13981", "notification", 3
"13981", "notification light", 1
"13981", "notifications", 1
"13983", "battery", 1
"13983", "upgrade", 1
"13984", "hotspot", 1
"13984", "OS", 1
"13984", "pen", 1
"13984", "pen.", 1
"13984", "Wi-Fi", 3
"13984", "wifi", 3
"13984", "WiFi password", 1
"13984", "wifi setting", 1
"13987", "pen", 2
"13987", "Pen alerts", 1
"13987", "Pen settings", 1
"13987", "pen.", 2
"13987", "pens", 1
"13987", "S-Pen", 2
"13987", "S-Pen settings", 1
"13987", "S-Pens", 1
"13987", "Spen", 2
"13987", "SPens", 1
"13989", "Wi-Fi", 1
"13989", "wifi", 1
"13990", "battery", 1
"13990", "battery thing", 1
"13990", "charge", 1
"13990", "charger", 1
"13990", "charging", 1
"13990", "fast charging", 1
"13990", "google search", 1
"13990", "Google search app", 1
"13990", "OS", 2
"13990", "pen", 2
"13990", "pen.", 2
"13990", "play service", 1
"13990", "Play Services", 1
"13990", "play store", 1
"13990", "playstore", 1
"13990", "restore", 1
"13990", "update", 1
"13990", "update.", 1
"13990", "upgrade", 1
"13994", "battery", 1
"13994", "camera", 1
"13994", "Capture", 1
"13994", "charging", 1
"13994", "finger print", 1
"13994", "finger print reader", 1
"13994", "fingerprint", 1
"13994", "fingerprint reader", 1
"13994", "OS", 1
"13994", "pay", 1
"13994", "Samsung Pay", 1
"13994", "SamsungPay", 1
"13994", "screen", 1
"13994", "screen.", 1
"13994", "scroll", 1
"13994", "scroll capture", 1
"13994", "selfie", 1
"13994", "selfies", 1
"13994", "split screen", 1
"13994", "stylus", 1
"13994", "stylus..", 1
"13994", "Wide Angle", 1
"13994", "Wireless", 1
"13994", "wireless charging", 1
"13996", "amazing battery", 1
"13996", "amazing battery life", 1
"13996", "battery", 1
"13996", "Battery life", 1
"13996", "battery-life", 1
"13996", "screen", 1
"13996", "screen.", 1
"13998", "long time", 1
"13998", "OS", 1
"13998", "video", 2
"13998", "videos", 1
"13999", "boot", 1
"13999", "calls", 1
"13999", "OTA", 1
"13999", "reboots", 1
"14000", "phone app", 1
"14000", "play store", 1
"14000", "playstore", 1
"14003", "car", 1
"14003", "Cardboard", 1
"14003", "Google cardboard", 1
"14006", "ROM", 1
"14006", "screen", 1
"14006", "screen.", 1
"14006", "Speed", 1
"14006", "Speed test", 1
"14006", "speedtest", 1
"14008", "color", 1
"14008", "OS", 1
"14008", "screen", 1
"14008", "screen.", 1
"14010", "authentication", 1
"14010", "finger print", 1
"14010", "fingerprint", 1
"14010", "fingerprint authentication", 1
"14013", "32GB", 1
"14013", "edge", 2
"14013", "Galaxy device", 1
"14013", "Galaxy Note5", 1
"14013", "galaxynote5", 1
"14013", "gear vr", 1
"14013", "GearVR", 1
"14013", "new Galaxy devices", 1
"14013", "RAM", 1
"14013", "ROM", 1
"14013", "Samsung Galaxy Note5", 1
"14013", "VR", 1
"14016", "car", 1
"14016", "Marshmallow", 1
"14016", "OTA", 1
"14016", "pay", 1
"14016", "RAM", 1
"14016", "Samsung Pay", 1
"14016", "SamsungPay", 1
"14016", "SD", 1
"14016", "UI", 1
"14018", "API", 1
"14018", "OS", 1
"14018", "OTA", 1
"14018", "stylus", 1
"14018", "stylus..", 1
"14018", "styluses", 1
"14021", "battery", 1
"14021", "Marshmallow", 1
"14021", "pen", 1
"14021", "pen.", 1
"14027", "4G", 1
"14027", "batteries", 1
"14027", "battery", 1
"14027", "Battery life", 1
"14027", "battery-life", 1
"14027", "best display", 1
"14027", "BT", 1
"14027", "camera", 2
"14027", "cameras", 1
"14027", "display", 1
"14027", "drop", 1
"14027", "Dropped", 1
"14027", "durability", 1
"14027", "finger print", 2
"14027", "finger print scanner", 2
"14027", "finger prints", 2
"14027", "fingerprint", 2
"14027", "fingerprint scanner", 2
"14027", "fingerprints", 2
"14027", "IR blaster", 3
"14027", "large margin", 1
"14027", "LGG4", 1
"14027", "Multi window", 1
"14027", "multiwindow", 1
"14027", "music", 4
"14027", "Note5s", 1
"14027", "OS", 8
"14027", "OTG", 1
"14027", "pen", 2
"14027", "pen.", 2
"14027", "perform", 1
"14027", "performance", 1
"14027", "ROM", 2
"14027", "S-Pen", 2
"14027", "screen", 1
"14027", "screen.", 1
"14027", "SD", 3
"14027", "slim", 1
"14027", "sound", 1
"14027", "speaker", 2
"14027", "Spen", 2
"14027", "Storage", 1
"14027", "UI", 1
"14027", "upgrade", 1
"14028", "Galaxy Note5", 1
"14028", "galaxynote5", 1
"14028", "OS", 2
"14028", "photos", 1
